explanations,datasets,attributed_fns,methods,reversed,Value
attention,any,logit,baseline,original,"[58.58635     0.82685757  0.80052626  0.70030916  0.76557964  1.0150886
  0.74130917  1.1400263   1.0899947   1.3137246   2.9168184   1.7522645
  4.188249    2.389472    4.973023    3.7963247   2.9839053   4.4077997
  3.2286062   3.2750993   6.7341948  10.291414   14.977866   11.105192  ]"
attention,any,logit,baseline,original,"[82.69462    3.9545965  8.002241   7.178587   8.289331  20.26813
 13.612491 ]"
attention,any,logit,baseline,original,[96.019516   5.0459905  4.7871294  8.055172  15.460179  14.632012 ]
attention,any,logit,baseline,original,"[77.34641    3.081801   3.5337217  1.8811959  4.842647   2.657788
  2.171181   1.9711535  1.6745396  2.0412772  2.8014631  6.0456467
  8.683473  15.285406   9.9823065]"
attention,any,logit,baseline,original,[96.83858   6.795461 11.007696 16.914276 12.443985]
attention,any,logit,baseline,original,"[88.54441    4.4422607  6.8583813  5.878998   4.8947105  7.571301
 14.932995  10.8769455]"
attention,any,logit,baseline,original,[100.28702     8.933759    7.936968   13.5559845  13.286272 ]
attention,any,logit,baseline,original,[97.62726    9.5668335 10.667911  15.372774  10.765227 ]
attention,any,logit,baseline,original,"[91.931656   3.4812632  6.122307   5.1492715  5.813022   9.052703
 10.467071  11.982717 ]"
attention,any,logit,baseline,original,"[85.25929    4.662637   3.3985512  2.9572618  5.888306   8.4269495
  9.037875  14.471789   9.897341 ]"
attention,any,logit,baseline,original,[93.81525    6.840506   6.8292103  7.612346  16.96289   11.939801 ]
attention,any,logit,baseline,original,"[75.37042    2.3332303  2.142008   3.1108027  2.7452972  2.9036617
  4.285044   3.518926   5.242966   7.795593   9.592575  15.367783
  9.591698 ]"
attention,any,logit,baseline,original,[93.848465   5.5265326  6.505728  11.274945  13.99258   12.85175  ]
attention,any,logit,baseline,original,"[79.88553    2.680011   2.4692805  2.8980424  2.8472407  3.3760908
  3.399846   5.2857075  7.687276   9.238187  14.600544   9.632248 ]"
attention,any,logit,baseline,original,[100.16943     9.686905    8.5239935  12.795329   12.824336 ]
attention,any,logit,baseline,original,[94.78238    6.7315927  6.261234  10.190356  12.567296  13.467145 ]
attention,any,logit,baseline,original,[98.97639   9.852528  8.057007 14.476739 12.637352]
attention,any,logit,baseline,original,[99.15929    7.409869   7.5203037 17.209797  12.700737 ]
attention,any,logit,baseline,original,[104.64809   12.707015  15.439691  11.205196]
attention,any,logit,baseline,original,[89.7254    7.683473  9.597933 21.456242 15.536953]
attention,any,logit,baseline,original,[99.74793   7.645464  8.551987 14.792138 13.262479]
attention,any,logit,baseline,original,"[76.63152    4.56675    3.5293393  2.7114756  4.221831   5.388595
  8.097044   5.016863   8.036055  13.839515  11.961016 ]"
attention,any,logit,baseline,original,"[91.93012    6.0561237  4.296416   5.808003   9.071894  12.871486
 13.96596  ]"
attention,any,logit,baseline,original,"[77.652084   3.7266626  3.3540168  3.2131042  3.296728   2.2360682
  3.3708904  4.4313145  5.2977743  5.7710176 18.65772   12.992624 ]"
attention,any,logit,baseline,original,[95.069855 11.127928 10.699833 15.656991 11.445394]
attention,any,logit,baseline,original,[97.46065  10.337561 13.486154 11.453562 11.262072]
attention,any,logit,baseline,original,"[77.1312     2.8532643  2.0534809  1.5488752  4.865026   3.968205
  3.3577049  5.287931   5.724583   6.489912  10.652256  10.006833
 10.060726 ]"
attention,any,logit,baseline,original,"[81.086      2.8038948  2.1213136  4.0874085  4.033077   5.759274
  6.023763  12.525793  13.844053  11.71543  ]"
attention,any,logit,baseline,original,[98.51747    7.9758763  8.175227  15.595505  13.735922 ]
attention,any,logit,baseline,original,"[78.23844    1.4804002  1.4196191  1.7429568  2.4773717  1.640522
  1.8090022  2.3075237  1.8852235  2.9783294  3.2136028  5.0164795
  7.8765945  9.182145  14.042529   8.689255 ]"
attention,any,logit,baseline,original,[92.2127     6.2583156  9.713096   9.974672  15.176277  10.664941 ]
attention,any,logit,baseline,original,"[79.746254   1.684505   1.2602776  2.4456065  2.6451867  4.3922644
  3.4008183  3.892291   5.0219703 12.581779  14.842281  12.086764 ]"
attention,any,logit,baseline,original,[100.54829   15.114199  16.176159  12.16136 ]
attention,any,logit,baseline,original,"[77.059      2.453637   2.093912   2.3792458  1.7710607  2.2109995
  3.3297372  3.0496278  1.7843959  2.395536   2.399638   4.506274
  6.844787   9.357537  13.541972   8.822642 ]"
attention,any,logit,baseline,original,"[69.30324    0.8392844  1.2952971  1.1914934  1.7190217  1.9525727
  1.8015445  1.6432505  2.7803507  1.6444544  1.8893868  1.4159452
  2.198494   2.036976   2.8945918  4.9564996  6.7373652  6.510538
  3.1409101  1.7902522 16.335358   9.9231825]"
attention,any,logit,baseline,original,"[71.85442    2.4125333  2.853722   2.0422158  2.3206751  2.136031
  2.0116768  2.8533654  2.8411167  8.567759   4.9984217  4.5863395
  6.570456  15.692944  12.25832  ]"
attention,any,logit,baseline,original,[95.51012    5.6555176  6.171531   9.71339   14.969388  11.980051 ]
attention,any,logit,baseline,original,[100.204926  10.325954   8.184138  13.534074  11.750916]
attention,any,logit,baseline,original,"[80.88885    4.713636   3.9662423  5.105568   6.279458   5.935742
  6.284411  11.214766   9.59491   10.016421 ]"
attention,any,logit,baseline,original,[93.43676    7.8103604 10.320132  13.931081  18.501675 ]
attention,any,logit,baseline,original,[97.44567    6.76266    7.8768296 18.529564  13.385264 ]
attention,any,logit,baseline,original,"[84.28853    3.2764258  3.2953906  4.3424296  4.427165   9.997934
  8.985953  14.822547  10.563626 ]"
attention,any,logit,baseline,original,"[90.994064   9.005674   6.561467   6.5574903  7.312378  12.55892
 11.010006 ]"
attention,any,logit,baseline,original,"[82.41498    3.660863   5.114349   4.791609   5.7087617  3.7920194
  5.5678387 10.342773  11.0816555 11.525154 ]"
attention,any,logit,baseline,original,"[76.31323    1.2454122  1.4195712  1.4822216  1.0221304  1.9190367
  1.4459494  1.4457661  1.405973   1.6949072  2.440583   2.0935533
  1.8293205  2.2896237  1.9941254  2.2572358  4.3879566  5.4583483
  6.3245006 14.776898  10.753656 ]"
attention,any,logit,baseline,original,[94.61936   5.548295  6.526205 10.799272 13.929338 12.577528]
attention,any,logit,baseline,original,[93.99353  11.502733 11.007477 15.989132 11.507138]
attention,any,logit,baseline,original,"[96.988914   3.6020372  6.7278976  5.4205933  6.3000546 10.844205
 14.116297 ]"
attention,any,logit,baseline,original,[93.53158    6.0301123  5.4534593  7.5101824 17.045374  14.4292965]
attention,any,logit,baseline,original,"[76.92812    2.5079775  2.4626937  3.7481918  2.9584684  5.7695146
  5.179014   5.136744   6.298427  20.770536  12.240301 ]"
attention,any,logit,baseline,original,[104.76877   11.761479  16.236034  11.233705]
attention,any,logit,baseline,original,"[81.11195   3.692986  5.545967  4.024153  6.833038  8.143618  9.492899
 12.001711 13.153676]"
attention,any,logit,baseline,original,"[80.08238    2.6393986  1.9833785  2.5157986  2.4907103  3.132266
  4.742264   4.774367   6.08164   20.985165  14.572627 ]"
attention,any,logit,baseline,original,[96.07394   8.345048  8.059895 19.195576 12.325547]
attention,any,logit,baseline,original,[91.303375   5.315427   6.694121   6.6004763 21.888893  12.1977   ]
attention,any,logit,baseline,original,[112.19726   19.473055  12.329687]
attention,any,logit,baseline,original,"[68.220764   1.3359423  1.4690021  1.2175047  1.8198999  1.8628488
  3.1744308  2.0122573  2.0058293  2.166726   2.861717   2.2743738
  5.078827   3.335122   2.2073052  2.4241004  9.053146   8.863484
 13.322467   9.294254 ]"
attention,any,logit,baseline,original,[95.1668    8.553296  6.322667  6.943787 12.929583 14.083861]
attention,any,logit,baseline,original,"[88.90344    3.8887444  5.6670494 10.168709  10.080669  14.370108
 10.921275 ]"
attention,any,logit,baseline,original,[84.96059    9.187387  10.180388   7.6794243 17.254114  14.738097 ]
attention,any,logit,baseline,original,[111.83077   19.236969  12.932263]
attention,any,logit,baseline,original,"[80.71317    3.025294   2.1582634  3.053771   3.8976297  5.3147454
  6.962103   7.1807604 19.50941   12.184851 ]"
attention,any,logit,baseline,original,"[76.49194    2.516436   2.2115269  2.845734   2.8592606  3.7353356
  3.5345323  6.7566314  4.4322577  6.540274   6.4259143 14.850738
 10.799416 ]"
attention,any,logit,baseline,original,"[85.10535    6.594402   8.851133   7.6752553  7.6076097 17.11262
 11.053629 ]"
attention,any,logit,baseline,original,[98.93002    4.7735558  5.594844   9.015661  13.326963  12.358946 ]
attention,any,logit,baseline,original,"[76.68721    1.6831017  2.736257   2.858772   2.110474   1.5980121
  1.4940345  2.252545   2.9156394  2.3116612  5.1173735  8.516276
  9.641813  14.665257   9.411569 ]"
attention,any,logit,baseline,original,"[77.21197    1.3296759  1.2953029  1.870461   1.2905605  1.803636
  2.3199193  3.36906    2.156119   2.157145   1.5391415  2.95477
  2.3373244  1.9278123  2.210329   6.8803306  8.335937  14.39102
  8.619484 ]"
attention,any,logit,baseline,original,"[76.21408    5.3817124  7.9284754  5.2768207  8.191269  10.203636
 17.222656  13.581354 ]"
attention,any,logit,baseline,original,"[81.56018    2.1045594  2.2461483  2.3993847  3.978663   2.8893464
  2.9606857  4.1381264  8.556477   9.535897  14.108404   9.522123 ]"
attention,any,logit,baseline,original,"[79.92031    2.5077991  2.9962811  1.3739603  1.7126021  3.4386768
  5.4651523  3.597588   5.6434727  9.15449   14.903964  13.285705 ]"
attention,any,logit,baseline,original,"[87.42044    5.8984714  4.792078   5.883871  13.495994  14.363305
 12.145836 ]"
attention,any,logit,baseline,original,[94.89933    5.996901   6.1342154  9.990262  13.185621  13.793673 ]
attention,any,logit,baseline,original,"[75.236534   3.180267   4.261989   3.0469751  2.153028   2.0352535
  3.6378279  7.1153255  6.412124   6.628437  11.062704   9.553004
  9.676528 ]"
attention,any,logit,baseline,original,"[70.4689     1.9034663  2.0515184  1.6670679  1.401437   1.6817636
  2.0235655  3.7191243  4.1908445  5.9941406  4.073445   8.866369
 11.340506  13.770165  10.847695 ]"
attention,any,logit,baseline,original,"[77.46964    1.9864348  1.5982652  1.1290009  1.615304   1.8337495
  1.6658134  2.8777616  3.7452774  4.927764   7.6998754  5.2777357
  6.4188366 14.935317  10.819223 ]"
attention,any,logit,baseline,original,[93.746796   5.0900135  6.4734473  9.2466345 14.216616  15.226498 ]
attention,any,logit,baseline,original,[93.97151    7.3706837  6.525032  10.121521  12.599229  13.41202  ]
attention,any,logit,baseline,original,[92.75545   7.80325   8.007427 22.43208  13.00179 ]
attention,any,logit,baseline,original,[94.2984     6.7842584  7.5993533  8.413859  16.237345  10.666789 ]
attention,any,logit,baseline,original,"[88.154915   6.9173446  6.9889555  7.091245  12.433931  11.266333
 11.147279 ]"
attention,any,logit,baseline,original,[95.74497   5.650107  6.149708  8.165554 14.406897 13.882756]
attention,any,logit,baseline,original,"[75.84172    2.5038757  2.0157244  2.180638   1.9755884  3.9419212
  5.5718064  5.1446714  3.2273061  4.6372776  6.6916656  7.104198
 12.561141  10.6024685]"
attention,any,logit,baseline,original,"[84.93014    1.8899723  3.466717   2.6389194  4.455057   4.971084
  3.779454   4.517988   8.044529  12.667449  12.638691 ]"
attention,any,logit,baseline,original,"[88.10221    5.814307   6.517385   6.1560397  6.7326064  6.7353334
 12.651896  11.290219 ]"
attention,any,logit,baseline,original,[89.18955   8.086533  9.362483  8.762742 17.153677 11.445012]
attention,any,logit,baseline,original,"[76.56138    2.1742625  1.4688773  1.833551   1.6258754  2.0710495
  2.2967741  2.5903785  2.719589   2.3894553  3.6765132  4.323838
  6.0738015  5.957579  17.441498  10.795582 ]"
attention,any,logit,baseline,original,[91.91269    6.4741273  6.90069   12.294619  13.1985    13.219384 ]
attention,any,logit,baseline,original,"[71.59482    1.5465616  2.4346447  1.6232502  1.7243575  2.1621764
  1.8985437  1.9924395  2.6803436  2.0749834  1.5464271  2.3274326
  3.8178976  5.1553183  8.527282   8.608195  14.989538   9.295786 ]"
attention,any,logit,baseline,original,[92.763664   6.8345537  9.832943  10.278756  14.298457   9.991625 ]
attention,any,logit,baseline,original,"[84.149086   2.6056623  3.1243136  2.8818269  2.3372943  2.7404013
  3.0891995  8.306442   9.28778   15.229981  10.248018 ]"
attention,any,logit,baseline,original,"[74.81417    1.5492656  1.5567943  2.2878284  1.7103832  1.962518
  2.9448671  4.7272134  2.4102848  2.4388123  4.139263   5.149384
  4.0372257  6.762658  15.493387  12.015949 ]"
attention,any,logit,baseline,original,[100.27728     4.8639655   5.16817     7.658376   13.281581   12.750633 ]
attention,any,logit,baseline,original,[90.61917   6.035647  6.545583 12.689602 15.720978 12.389016]
attention,any,logit,baseline,original,[95.25329    5.9423323  6.465065   6.6654425 14.275282  15.398593 ]
attention,any,logit,baseline,original,"[79.38287    2.6150744  2.1674051  1.986499   2.4258578  3.6526723
  3.8799245  3.5855048  7.1583586 12.991735  14.593827   9.56027  ]"
attention,any,logit,baseline,original,[95.592705   6.575698   7.5190067 21.323362  12.989226 ]
attention,any,logit,baseline,original,[97.842766  9.507093  7.930335 16.211388 12.508415]
attention,any,logit,baseline,original,"[85.87696    3.908421   2.9388788  4.596452  11.062374   9.92672
 14.586426  11.103773 ]"
attention,any,logit,baseline,original,"[75.20934    1.6008041  1.4689021  1.7532331  1.6202786  1.7767456
  3.7162523  3.0610993  3.4438145  4.690398   4.1836796  8.539797
  8.795589  14.365136   9.77493  ]"
attention,any,logit,baseline,original,[90.10814    5.106437   5.8032537 13.133417  16.390457  13.4583025]
attention,any,logit,baseline,original,[91.93381    4.9504924  9.507041   8.147754  15.166681  14.294215 ]
attention,any,logit,baseline,original,"[77.249756   1.788851   1.5120091  1.7823212  2.5549653  1.9369041
  1.8927325  1.7337589  2.9506903  3.5922108  4.137392   5.2885265
  5.3109226  5.0328693  5.389426  11.032241  10.814423 ]"
attention,any,logit,baseline,original,"[88.54541    7.261179   6.3186183  6.9334154 11.909372  11.9228
 11.109207 ]"
attention,any,logit,baseline,original,[90.60485    6.7552395  7.137949  24.259983  15.241972 ]
attention,any,logit,baseline,original,"[85.42644    4.9660387  7.375003  14.110046   7.7910395  8.761378
 15.570056 ]"
attention,any,logit,baseline,original,"[87.3825     3.417951   3.3103733  4.1648083 10.2201605  9.5812235
 15.788023  10.134959 ]"
attention,any,logit,baseline,original,"[90.090805   2.4089625  3.2161365  7.723808   7.916215  18.82045
 13.823627 ]"
attention,any,logit,baseline,original,"[77.88103   5.01147   7.146951  8.811103  8.936481 10.507567 14.826725
 10.878673]"
attention,any,logit,baseline,original,[91.27715    6.3987665  6.9811206 12.705228  14.335702  12.302026 ]
attention,any,logit,baseline,original,[94.34559   11.4167595 10.586109  16.15115   11.500386 ]
attention,any,logit,baseline,original,[97.17516    8.00867    6.9651127 18.492765  13.358307 ]
attention,any,logit,baseline,original,"[88.24957    3.9247088  5.0748663  8.840784  10.175528  16.47723
 11.257307 ]"
attention,any,logit,baseline,original,"[74.32681    3.2710938  4.1025643 13.900634   5.128232   8.626171
  8.637655  14.795992  11.210848 ]"
attention,any,logit,baseline,original,"[79.032875   2.1335385  1.7984314  1.6550778  1.9388999  2.6356535
  2.449409   3.215014   2.6156716  4.301749   8.629269   9.504924
 14.336994   9.752487 ]"
attention,any,logit,baseline,original,"[97.4851     3.1571884  3.1527214  6.4210086  9.5185375 11.197784
 13.067658 ]"
attention,any,logit,baseline,original,"[76.126236   4.810009   2.4004755  1.0480744  2.1370552  3.3330426
  4.6680827  2.657446   2.9751327  5.71237    8.070158  16.294113
 13.767802 ]"
attention,any,logit,baseline,original,"[76.14651    3.2588453  2.1553261  1.6752664  1.8512803  3.687236
  4.5118957  4.1052985  5.6298404  4.0245395  6.380287   6.5642266
 12.136629  11.872818 ]"
attention,any,logit,baseline,original,"[78.95488    2.7459676  1.9894395  2.1366096  3.3133807  6.174547
  5.823115   6.040318   6.185558  10.844936   9.532099  10.259148 ]"
attention,any,logit,baseline,original,[95.164734   6.2697845  6.397629  11.909346  12.271393  11.987118 ]
attention,any,logit,baseline,original,"[88.27188    4.646686   4.0824747  7.3098545  9.69708   16.730997
 13.261028 ]"
attention,any,logit,baseline,original,[105.2072     12.16413    15.8248205  10.80385  ]
attention,any,logit,baseline,original,[96.04101   8.769063 10.288826 13.785114 15.115988]
